id,title,summary,agency,contact,detail_url,key
268,출산가정 종량제봉투 지원,저출생 극복을 위한 인식개선 및 결혼·출산·양육 친화 분위기 조성, 광주광역시 북구 복지교육국 여성보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004269&wlfareInfoReldBztpCd=02,WLF00004269
269,보완적 출산장려지원 (첫째아이 이상 출산지원금 지급),출산율 제고 및 다자녀가정의 경제적 부담 경감, 경기도 오산시 복지교육국 가족보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004253&wlfareInfoReldBztpCd=02,WLF00004253
270,산모신생아 건강관리 지원,"산모신생아 건강관리사가 출산가정을 방문하여 산모의 건강회복을 돕고, 신생아를 보살펴 출산 가정의 경제적 부담을 덜어줍니다.", 인천광역시 남동구 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004243&wlfareInfoReldBztpCd=02,WLF00004243
271,금줄 꾸러미(출산축하용품) 지원사업,저출산으로 인한 함양군의 인구감소를 줄이고 인구늘리기를 위함, 경상남도 함양군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004219&wlfareInfoReldBztpCd=02,WLF00004219
272,출생축하금지원,"출산과 양육에 대한 사회적 책임을 다하고 시민의 삶의 질 향상 도모


", 경기도 안산시 복지국 통합돌봄과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004126&wlfareInfoReldBztpCd=02,WLF00004126
273,출산장려금 지원(확대지원),출산가정의 경제적 부담 경감 및 출산 친화적 환경조성, 강원특별자치도 삼척시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004117&wlfareInfoReldBztpCd=02,WLF00004117
274,둘째아 이상 출산축하금,출산에 따른 경제적 부담을 경감하고 아이 낳아  키우기 좋은  환경조성, 광주광역시 북구 복지교육국 여성보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004115&wlfareInfoReldBztpCd=02,WLF00004115
275,신혼(예비)부부 엽산제 지원,신혼부부 엽산제 지원하여 건강증진, 경상남도 밀양시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004003&wlfareInfoReldBztpCd=02,WLF00004003
276,출산장려금 지원,신생아 출생 시 부 또는 모(법정대리인 포함)에게 출산장려금을 지급하여 출산율을 높이고 출산장려 분위기를 확산하여 동해시 인구 유지 및 인구구조 변화에 대응하기 위함, 강원특별자치도 동해시 행정복지국 행정과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003777&wlfareInfoReldBztpCd=02,WLF00003777
277,다자녀 가정 기저귀 지원사업,"다자녀 가정에 대한 기저귀 지원으로 경제적 부담을 경감하고, 출산을 장려하여 아이기르기 가장좋은 화천만들기 기본환경을 조성하고자 함.", 강원특별자치도 화천군 보건의료원 보건사업과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003719&wlfareInfoReldBztpCd=02,WLF00003719
278,산모신생아 건강관리사 지원 사업(자체),#NAME?, 전북특별자치도 완주군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003688&wlfareInfoReldBztpCd=02,WLF00003688
279,보완적 출산장려지원 (출산축하용품),저출산 극복을 위한 출산장려 지원, 경기도 오산시 복지교육국 가족보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003657&wlfareInfoReldBztpCd=02,WLF00003657
280,산모·신생아 건강관리 지원사업,산모·신생아의 건강증진 및 출산 가정의 경제적 부담완화로 출산장려 분위기 확산에 이바지함., 경상남도 산청군 보건의료원 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003621&wlfareInfoReldBztpCd=02,WLF00003621
281,장애인가정 출산지원금 지원,"비 장애인에 비해 임신과 출산 시 비용이 추가 소요되는 장애인가정에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여
", 경기도 남양주시 복지국 장애인복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003577&wlfareInfoReldBztpCd=02,WLF00003577
282,여성장애인 가사도우미 사업,여성장애인의 임신·출산·육아 및 가사활동 지원과 관련한 종합적인 서비스를 제공하여 여성장애인들의 일상생활을 지원하고 사회참여 확대, 충청북도 진천군 복지행정국 가족친화과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003546&wlfareInfoReldBztpCd=02,WLF00003546
283,산모신생아 건강관리 지원사업 본인부담금 지원,출산가정의 경제적 부담 경감 및 아이 낳기 좋은 환경 조성 도모, 전북특별자치도 무주군 보건의료원 의료지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003487&wlfareInfoReldBztpCd=02,WLF00003487
284,출산장려금,저출산에 따른 급격한 인구 감소의 사회적인 추이에 대응하고자 출산장려금 지급 등 출산장려 분위기 조성, 강원특별자치도 속초시 행정국 자치행정과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003376&wlfareInfoReldBztpCd=02,WLF00003376
285, 장애인가정 출산지원금 ,"신생아를 출산한 장애인가정을 지원하기 위해 필요한 사항을 규정함으로써 신생아의 건강과 양육환경에 필요한 경제적 부담을 덜어주고, 생활안정 및 사회활동 참여 증진에 기여", 경기도 안성시 복지교육국 사회복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003366&wlfareInfoReldBztpCd=02,WLF00003366
286,임신출산축하용품 지원,임신출산용품 지원을 통해 경제적 비용 경감 및 새로운 가족 형성에 대한 긍정적 인식 제고 기여, 광주광역시 서구 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003362&wlfareInfoReldBztpCd=02,WLF00003362
287,임산부 초음파검사 쿠폰 지원,관내 임산부에게 임신 기간 동안 산전관리를 위하여 초음파 쿠폰을 지원함으로써 건강한 아기출산과 임산부 건강관리를 도모, 경상북도 예천군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003317&wlfareInfoReldBztpCd=02,WLF00003317
288,산후건강관리비 지원,산후 조리에 따른 실질적인 혜택 부여로 결혼 출산에 대해 함양군이 함께 한다는 인식 전환을 통해 출산장려 분위기를 조성하기 위함, 경상남도 함양군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003315&wlfareInfoReldBztpCd=02,WLF00003315
289,출산장려금 지원,주민의 삶의 질 향상과 출산장려 분위기 조성을 위하여 출산 및 양육을 지원, 경기도 광주시 복지교육국 여성보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003153&wlfareInfoReldBztpCd=02,WLF00003153
290,산모신생아 건강관리 본인부담금 지원,"산모와 신생아의 건강을 보호하고 출산가정의 경제적 부담을 덜어주기 위함.
출산친화적 환경을 조성하고 저출산 극복에 기여", 경상남도 밀양시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003140&wlfareInfoReldBztpCd=02,WLF00003140
291,태아기형아 검사 지원,태아의 기형 유무를 조기발견하여 대처하고자 함, 경상남도 밀양시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003111&wlfareInfoReldBztpCd=02,WLF00003111
292,출산축하금 지원,출산장려 시책 지원, 경상남도 밀양시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003110&wlfareInfoReldBztpCd=02,WLF00003110
293,출산축하금 및 장려금 지원,출산가정의 경제적 부담을 경감시키고 출산과 양육에 유리한 환경 조성 및 출산 친화적 분위기 조성을 위함, 경상북도 경산시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002874&wlfareInfoReldBztpCd=02,WLF00002874
294,출생아 건강보장보험료 지원,출산가정의 경제적 부담 경감 및 출산 친화적 환경조성, 강원특별자치도 삼척시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002856&wlfareInfoReldBztpCd=02,WLF00002856
295,출생축하용품 지원,"관내 모든 출산가정에 출생축하용품을 지원하여 출산장려 및 저출산 인식 개선에 기여

", 경기도 안산시 복지국 통합돌봄과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002807&wlfareInfoReldBztpCd=02,WLF00002807
296,아빠 육아휴직 장려금 지원사업,아빠 육아휴직 장려금을 지급하여 남성의 육아참여 기회를 높이고 일과 가정생활의 양립 분위기를 조성하여 출산율 제고에 기여하고자 함, 부산광역시 수영구 복지환경국 가족행복과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002800&wlfareInfoReldBztpCd=02,WLF00002800
297,저소득 주민 출산특별장려금 지원,차상위계층수급자 또는 국민기초생활보장수급자 중 교육급여수급자 가구가 둘째이후 자녀를 출산시 지원(해산급여 미수급자), 부산광역시 수영구 복지환경국 가족행복과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002678&wlfareInfoReldBztpCd=02,WLF00002678
298,장애인 특별지원, o 장애인 출산지원금 : 신생아 출생일을 기준으로 1년 전부터 신청일 현재까지 계속하여 서울특별시 광진구에 주민등록을 두고 거주하는 장애인. (신생아의 부 또는 모가 장애인), 서울특별시 광진구 복지국 사회복지장애인과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002664&wlfareInfoReldBztpCd=02,WLF00002664
299,동작출산축하금 및 출산축하용품,"사회문제인 출산율 감소에 적극 대처하고 출산장려 분위기 조성
", 서울특별시 동작구 복지국 영유아보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002628&wlfareInfoReldBztpCd=02,WLF00002628
300,산모신생아 건강관리 확대지원사업,#NAME?, 충청남도 홍성군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002370&wlfareInfoReldBztpCd=02,WLF00002370
301,산후조리비용지원(기존:산후건강관리비지원),산모 및 신생아의 건강관리를 증진하고 출산가정의 경제적 부담을 덜어주기 위하여 산후건강관리비용 지원, 전북특별자치도 군산시 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002354&wlfareInfoReldBztpCd=02,WLF00002354
302,출산용품 지원, 출생신고시 축하물품 제공함으로써 출산 장려 분위기 확산 , 인천광역시 동구 복지경제국 여성보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002329&wlfareInfoReldBztpCd=02,WLF00002329
303,출산장려금 지원,출산을 장려하고 양육에 드는 경제적 부담 감소, 경상북도 김천시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002316&wlfareInfoReldBztpCd=02,WLF00002316
304,임산부 태아기형아 검사 쿠폰 지원,태아 기형아의 유무를 조기 발견 관리 및 출산가정 경제적부담 경감, 경상북도 김천시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002315&wlfareInfoReldBztpCd=02,WLF00002315
305,임신축하용품(마더박스) 지원,"임신, 출산자에게 신생아에 필요한 물품을 지원함으로써 경제적 부담을 경감하고 임신, 출산을 축하하는 분위기 조성", 전북특별자치도 부안군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002169&wlfareInfoReldBztpCd=02,WLF00002169
306,산모신생아 건강관리사 본인부담금 지원,"출산산모의 산후조리와 신생아 돌봄을 제공하는 산모신생아 건강관리사 서비스 신청시 부담하는
본인부담금 지원으로 출산에 대한 긍정적 분위기를 조성하여 출산율 향상", 전북특별자치도 남원시 보건소 치매안심과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00002079&wlfareInfoReldBztpCd=02,WLF00002079
307,"예비,신혼부부 및 임부 검사","예비,신혼부부 및 임부의 건강상태를 확인하는 기회를 제공하기 위한 검사비를 지원하여 건강한 출산 도모 및 저출산 극복에 기여하고자 함", 충청남도 공주시 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001970&wlfareInfoReldBztpCd=02,WLF00001970
308,산모신생아 건강관리지원사업 본인부담금 지원,저출산 문제를 극복하고 출산을 장려하는 사회적 분위기 조성, 울산광역시 중구 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001934&wlfareInfoReldBztpCd=02,WLF00001934
309,산모신생아 건강관리 확대지원사업,경제난으로 출산을 기피하는 사회분위기 속에서 산모신생아 건강관리지원 재원을 확보하여 대상자를 확대지원함으로써 출산가정에 경제적 부담을 경감하고 출산장려분위기 조성에 기여, 충청남도 공주시 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001892&wlfareInfoReldBztpCd=02,WLF00001892
310,"산후(산모,신생아)건강관리비지원","산후(산모,신생아)건강관리 지원", 강원특별자치도 영월군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001688&wlfareInfoReldBztpCd=02,WLF00001688
311,"예비,신혼부부 건강검진비 지원 ","- 저출산 시대 예비(신혼)부부 등 무료 건강검진을 통해 출산장려 분위기 조성
- 여성과 남성 모두 검진대상으로 남성의 건강한 임신 출산에 대한 관심 유도", 경상남도 함양군 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001613&wlfareInfoReldBztpCd=02,WLF00001613
312,예비부모 엽산제 지원,"예비부모들의 엽산제 지원을 통해 신경관결손으로 발생할 수있는 유사산,  선천성 기형아 출산등을 예방하기 위함.", 인천광역시 계양구 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001535&wlfareInfoReldBztpCd=02,WLF00001535
313,출생 축하용품 지원,"출산가정에 출생축하용품 구입비를 지원하여 신생아 탄생 축하 분위기 조성과 출산가정의 
경제적 부담 완화로 출산율 향상 도모", 전북특별자치도 남원시 보건소 치매안심과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001531&wlfareInfoReldBztpCd=02,WLF00001531
314,산모 건강관리 지원사업,산모ㆍ신생아의 건강증진 및 출산 가정의 경제적 부담완화로 출산장려 분위기 확산에 이바지함, 경상남도 산청군 보건의료원 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001511&wlfareInfoReldBztpCd=02,WLF00001511
315,출산지원금,"출생 가정의 경제적 부담 경감 
", 경기도 용인시 복지여성국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001494&wlfareInfoReldBztpCd=02,WLF00001494
316,산모신생아건강관리서비스 본인부담금 지원사업,출산가정에 건강관리사를 파견하여 산모의 산후회복과 신생아의 양육을 지원하는 사업으로 경제적 부담때문에 산모신생아건강관리 서비스 이용을 받지 못하는 출산가정이 없도록하여 아기낳고 키우기 좋은 건강한 지역사회 조성, 인천광역시 강화군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001351&wlfareInfoReldBztpCd=02,WLF00001351
317,산모신생아 건강관리지원사업,출산가정에 건강관리사를 파견하여 산모의 산후 회복과 신생아의 양육을 지원합니다. , 인천광역시 강화군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001350&wlfareInfoReldBztpCd=02,WLF00001350
318,출생아 안전보험 지원,출산율 저하에 따른 사회문제에 적극 대처하고 출산장려 분위기를 조성하여 출산 및 양육 지원, 강원특별자치도 홍천군 행정복지국 행복나눔과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000932&wlfareInfoReldBztpCd=02,WLF00000932
319,출산용품 지원,출생 축하 및 출생 가정의 경제적 부담 경감, 경기도 용인시 복지여성국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000863&wlfareInfoReldBztpCd=02,WLF00000863
320,출산장려금 지원,출산율 저하에 따른 인구감소에 적극 대처하고 군민의 삶의 질 향상 및 출산장려 분위기 조성, 전북특별자치도 무주군 보건의료원 의료지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000526&wlfareInfoReldBztpCd=02,WLF00000526
321,산모아기 돌봄 지원(산모신생아 건강관리 지원사업 포함),기존 산모신생아 건강관리 지원사업 확대를 통해 출산가정의 경제적 부담 경감 및 초기 양육기 육아 고충 감소, 경상북도 김천시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000496&wlfareInfoReldBztpCd=02,WLF00000496
322,엽산제 철분제 지원,임신 가정의 경제적 부담 경감 및 출산 친화적 환경조성, 강원특별자치도 삼척시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000350&wlfareInfoReldBztpCd=02,WLF00000350
323,공공산후조리원 이용료 지원,출산가정의 경제적 부담 경감 및 출산 친화적 환경조성, 강원특별자치도 삼척시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000320&wlfareInfoReldBztpCd=02,WLF00000320
324,셋째이상 자녀 양육비 지원,다자녀 영유아 보육비 부담 경감과 건강가정 육성을 통한 출산율 향상으로 국가경쟁력 강화 및 보육서비스 질 향상 도모, 경기도 광주시 복지교육국 여성보육과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000286&wlfareInfoReldBztpCd=02,WLF00000286
325,근로능력평가용 진단서 발급비용 지원,근로능력판정에 소요되는 경비 지원으로 저소득 가구의 가계부담 경감, 경상남도 거제시 복지국 사회복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000139&wlfareInfoReldBztpCd=02,WLF00000139
326,출산진료비 지원,저출산을 극복하고 출산가정의 경제적 부담 경감, 경상남도 밀양시 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000112&wlfareInfoReldBztpCd=02,WLF00000112
327,희망아이출생 산모산후관리비지원,산모와 신생아의 건강보호와 양육에 필요한 서비스 이용 및 물품 구입 등에 필요한 비용 지원, 광주광역시 서구 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00000029&wlfareInfoReldBztpCd=02,WLF00000029
328,장애인가정 출산비용지원, 장애인가정에 출산지원금을 지원하여 산모와 신생아의 건강과 양육환경을 향상시키고 저출산시대의 사회적 문제해소와 장애인가정의 생활안정 및 사회적 통합에 기여하도록 함, 경기도 양주시 복지문화국 복지지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003101&wlfareInfoReldBztpCd=02,WLF00003101
329,장애인가정 출산지원금 지원,장애인가정에 출산지원금을 지원함으로써 저출산 시대의 사회적 문제를 해소하고 장애인가정의 생활 안정 및 사회통합에 기여하고자 함, 서울특별시 중랑구 생활복지국 장애인복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001806&wlfareInfoReldBztpCd=02,WLF00001806
330,출산양육지원금 지급,출산율 저하로 인한 사회문제에 대처하고 출산장려 분위기 조성, 충청남도 보령시 행정지원국 가족지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00001389&wlfareInfoReldBztpCd=02,WLF00001389
331,난임부부 시술비 추가지원,아이를 희망하는 난임부부에게 난임시술비를 추가지원하여 경제적 부담을 경감시키고 출산율 도모., 강원특별자치도 양구군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005088&wlfareInfoReldBztpCd=02,WLF00005088
332,장애인 출산지원금,"◇ 신생아 모에만 한정 되어있는 국비사업과 비교해 신생아의 부 또는 모의 장애등급에
   따라 지원함으로써 대상범위 확대 및 장애인 출산가정의 경제적 부담 완화
◇ 타 지자체의 장애인가정 출산지원금보다 상향 지원하여 출산 친화적인 문화 조성", 경기도 부천시 복지위생국 장애인복지과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00005080&wlfareInfoReldBztpCd=02,WLF00005080
333,저장강박 의심가구 지원 ,저장강박 의심가구에 대하여 민관이 협력하여 쾌적한 주거환경 제공 및 주민의 건강한 삶 도모 , 인천광역시 남동구 복지국 복지정책과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004886&wlfareInfoReldBztpCd=02,WLF00004886
334,임산부 280  건강관리비지원사업,저출산 고령화시대에 적극적으로 대응하기 위하여 임신에서 출산까지 소요되는 건강관리비용 지원을 통해 경제적 부담 경감 및 산모와 아기가 건강하고 행복한 가족친화도시 조성, 전북특별자치도 익산시 보건소 보건지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004515&wlfareInfoReldBztpCd=02,WLF00004515
335,출산지원금 지급,"지원대상 : 사하구에 출생신고(주민등록 등재)한 2024년도 출산 가정
지원금액 : 첫째부터 50만원", 부산광역시 사하구 주민복지국 여성가족과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004371&wlfareInfoReldBztpCd=02,WLF00004371
336,태백시 산후건강관리비 지원,관내 출산가정에 대한 지자체의 지지기반을 확대하여 산모의 산후 회복과 건강증진을 돕고 출산가정의 경제적 부담을 완화하고자 함 , 강원특별자치도 태백시 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004124&wlfareInfoReldBztpCd=02,WLF00004124
337,저소득층 기저귀 조제분유 확대 지원사업,"저소득층 영아(0~24개월) 가정의 육아 필수재인 기저귀 및 조제분유 지원을 
통해 경제적 부담 경감 및 아이 낳기 좋은 환경 조성", 전북특별자치도 익산시 보건소 보건지원과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00004034&wlfareInfoReldBztpCd=02,WLF00004034
338,출산장려금 지원사업,출산가정의 경제적 부담 경감과 출산에 유리한 환경을 조성하여 출산율 저하를 극복하기 위함, 경상남도 산청군 전략사업담당관,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003948&wlfareInfoReldBztpCd=02,WLF00003948
339,난임부부 시술비 지원,"난임으로 고통받는 군민에게 국가 지원이 되지 않는 난임 시술비를 지원하여 경제적, 심리적 부담을 경감하는 적극적 출산 지원 정책을 통해 인구증가에 기여함", 강원특별자치도 양구군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003921&wlfareInfoReldBztpCd=02,WLF00003921
340,장애인가정 출산지원금 지급사업,"장애인가정의 출산을 장려하여 저출산 문제를 해소하고 장애인 가정의 생활 안정 도모
기존 여성장애인 출산지원제도의 보완 필요(지원대상자를 남성장애인까지 확대)", 충청북도 진천군 복지행정국 가족친화과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003869&wlfareInfoReldBztpCd=02,WLF00003869
341,영동군 출산양육지원금 지원사업,"저출산에 따른 사회문제에 적극 대처하고, 주민 삶의 질 향상과 출산장려 분위기를 조성하기 위함", 충청북도 영동군 보건소 건강증진과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003778&wlfareInfoReldBztpCd=02,WLF00003778
342,한방난임지원사업,"한방시술을 통한 난임부부 임신유도 및 출산율 향상
생식건강 증진으로 출생아와 임산부 건강증진 도모", 강원특별자치도 춘천시 보건소 건강관리과,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003603&wlfareInfoReldBztpCd=02,WLF00003603
343,출산양육 지원금 지원,출산가정의 자녀 출산과 양육에 소요되는 경제적 부담을 경감 및 출산율 저하 등 인구감소 문제에 대응하고자 출산양육비 지원, 강원특별자치도 태백시 보건소,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52012M.do?wlfareInfoId=WLF00003285&wlfareInfoReldBztpCd=02,WLF00003285
